Date,Date,Time,Open,High,Low,Close,Volume,Level,Dividends,Stock_Splits,Weekday,MA5,MA10,MA20,MA50,BB_Middle,BB_Upper,BB_Lower,RSI,MACD,MACD_Signal,MACD_Histogram,Volume_MA,Volume_Ratio,Price_Change,High_Low_Range
2024-01-01 00:00:00-05:00,2024-01-01,00:00:00,185.57882656840204,194.73134948541406,178.65742951355824,182.85191345214844,1187490800,1mo,0.0,0.0,0,180.107177734375,181.50717315673828,,,,,,,2.6321866951523134,2.341293937427869,0.29089275772444445,,,-0.04222713796995248,0.08790676383084332
2024-02-01 00:00:00-05:00,2024-02-01,00:00:00,182.44536405265006,189.44609119180063,177.74515207377706,179.23255920410156,1161553500,1mo,0.24,0.0,3,182.04383239746093,182.67285766601563,,,,,,66.69667902602194,2.297268110667943,2.33208370162133,-0.03481559095338671,,,-0.0197939096163412,0.06528355768607362
2024-03-01 00:00:00-05:00,2024-03-01,00:00:00,178.26980746691797,179.2428158027431,167.28866794119637,170.25733947753906,1433151800,1mo,0.0,0.0,4,182.27258911132813,182.193408203125,,,,,,61.69250772068217,1.4827741779119208,2.156027365231305,-0.6732531873193843,,,-0.050075833132204206,0.07021223224931092
2024-04-01 00:00:00-04:00,2024-04-01,00:00:00,169.96942364531677,177.0882999753217,162.9101170933881,169.1155548095703,1246144100,1mo,0.0,0.0,0,178.47420349121094,179.9220169067383,,,,,,60.092536445333515,0.7768554900344498,1.8722040747851056,-1.0953485847506559,,,-0.00670622876800786,0.08383724902123105
2024-05-01 00:00:00-04:00,2024-05-01,00:00:00,168.37089615527017,191.62390970098647,167.90424604399882,190.87925720214844,1336511300,1mo,0.25,0.0,2,178.46732482910156,179.58173522949218,,,,,,61.48935653778004,1.5756903334659,1.8115351845643077,-0.2358448510984077,,,0.1286913106076184,0.12426527640909467
2024-06-01 00:00:00-04:00,2024-06-01,00:00:00,191.78439536588593,218.9265143105752,191.03873284086995,209.40191650390625,1717952100,1mo,0.0,0.0,5,183.77732543945314,181.94225158691407,,,,,,65.40452932574885,3.335976286746188,2.1220165398648314,1.2139597468813568,,,0.09703861788471646,0.13317825326199917
2024-07-01 00:00:00-04:00,2024-07-01,00:00:00,210.8634236542864,235.85803176169802,210.6944086298264,220.795654296875,1153099800,1mo,0.0,0.0,0,192.0899444580078,187.06688842773437,,,,,,66.37485218008766,5.3790912890000016,2.7829566403811437,2.596134648618858,,,0.054410857279600044,0.11396792754823602
2024-08-01 00:00:00-04:00,2024-08-01,00:00:00,223.0724153486223,231.57297190030178,194.86648999343274,227.67564392089844,1122667000,1mo,0.25,0.0,3,203.5736053466797,192.9230972290039,181.6463981628418,,181.6463981628418,225.1104735389825,138.1823227867011,63.81042566432414,7.337373322451953,3.704464236032151,3.6329090864198017,1258222865.0,0.8922640266913286,0.03115998657642427,0.1612226994277087
2024-09-01 00:00:00-04:00,2024-09-01,00:00:00,227.49125648034405,232.01021847239787,212.92902437067798,231.92063903808594,1232097700,1mo,0.0,0.0,6,216.1346221923828,197.30441284179688,186.12826385498047,,186.12826385498047,230.96634250278333,141.29018520717761,64.30343249072303,9.043299623115104,4.782171407639261,4.261128215475843,1247645125.0,0.9875385839382813,0.018644924174069155,0.08227467025298417
2024-10-01 00:00:00-04:00,2024-10-01,00:00:00,228.45675696140611,236.3898372941288,220.30469455969688,224.8634796142578,930736000,1mo,0.0,0.0,1,222.93146667480468,200.69939575195312,190.10343856811522,,190.10343856811522,233.80572632640016,146.40115080983028,65.00908127042348,9.78292370181265,5.789756532445852,3.9931671693667967,1228821980.0,0.7574213475576015,-0.03042919963095303,0.0715329263872692
2024-11-01 00:00:00-04:00,2024-11-01,00:00:00,219.94637651876303,236.70836300854387,218.69221882911665,236.2305908203125,891588300,1mo,0.25,0.0,4,228.29720153808594,206.03726348876953,193.7722183227539,,193.7722183227539,240.08469232186704,147.45974432364076,76.61646234846674,11.012817518425322,6.840571647238986,4.172245871186337,1197388065.0,0.7446109795657601,0.05055116653693337,0.07626507691855665
2024-12-01 00:00:00-05:00,2024-12-01,00:00:00,236.4306872176453,259.17993037902727,236.32107572259127,249.53416442871094,977916100,1mo,0.0,0.0,6,234.04490356445314,213.06742401123046,197.87014083862306,,197.87014083862306,248.70587909495748,147.03440258228864,79.11024294671972,12.752641653946796,8.028595934656282,4.724045719290514,1197795050.0,0.8164302398811883,0.056316049340611185,0.09160611216812561
